"V1" "V2" "V3"
"6129" 0 -19 0
"6130" 1 -19 0
"6131" 2 -19 0
"6132" 2 -20 0
"6133" 2 -19 0
"6134" 2 -19 1
"6135" 2 -19 2
"6136" 1 -19 2
"6137" 0 -19 2
"6138" -1 -19 2
"6139" -2 -19 2
"6140" -1 -19 2
"6141" -1 -19 1
"6142" -1 -18 1
"6143" 0 -18 1
"6144" 0 -17 1
"6145" 1 -17 1
"6146" 0 -17 1
"6147" 0 -18 1
"6148" 0 -18 2
"6149" 0 -17 2
"6150" 0 -16 2
"6151" 0 -16 3
"6152" 0 -17 3
"6153" -1 -17 3
"6154" -1 -17 2
"6155" -1 -16 2
"6156" 0 -16 2
"6157" 0 -16 3
"6158" 1 -16 3
"6159" 1 -15 3
"6160" 1 -16 3
"6161" 1 -16 4
"6162" 0 -16 4
"6163" -1 -16 4
"6164" -1 -17 4
"6165" -1 -17 5
"6166" -1 -17 6
"6167" -1 -17 7
"6168" -1 -17 6
"6169" 0 -17 6
"6170" -1 -17 6
"6171" -1 -18 6
"6172" -1 -17 6
"6173" -1 -17 7
"6174" -1 -18 7
"6175" -1 -18 8
"6176" -1 -18 9
"6177" -1 -18 8
"6178" -1 -18 7
"6179" -1 -17 7
"6180" 0 -17 7
"6181" -1 -17 7
"6182" -1 -16 7
"6183" -2 -16 7
"6184" -3 -16 7
"6185" -3 -17 7
"6186" -3 -16 7
"6187" -3 -16 8
"6188" -3 -16 7
"6189" -3 -16 8
"6190" -3 -16 9
"6191" -2 -16 9
"6192" -2 -15 9
"6193" -2 -14 9
"6194" -2 -15 9
"6195" -2 -15 8
"6196" -3 -15 8
"6197" -3 -15 9
"6198" -3 -15 8
"6199" -3 -15 9
"6200" -4 -15 9
"6201" -4 -14 9
"6202" -4 -15 9
"6203" -4 -14 9
"6204" -4 -14 8
"6205" -5 -14 8
"6206" -5 -13 8
"6207" -5 -13 9
"6208" -5 -14 9
"6209" -5 -14 8
"6210" -5 -14 9
"6211" -5 -14 8
"6212" -4 -14 8
"6213" -4 -14 9
"6214" -3 -14 9
"6215" -3 -13 9
"6216" -2 -13 9
"6217" -2 -13 8
"6218" -2 -13 7
"6219" -2 -12 7
"6220" -2 -11 7
"6221" -1 -11 7
"6222" -1 -10 7
"6223" -2 -10 7
"6224" -2 -9 7
"6225" -2 -10 7
"6226" -2 -9 7
"6227" -3 -9 7
"6228" -3 -9 8
"6229" -4 -9 8
"6230" -5 -9 8
"6231" -4 -9 8
"6232" -4 -9 7
"6233" -4 -10 7
"6234" -4 -10 8
"6235" -4 -10 7
"6236" -5 -10 7
"6237" -5 -11 7
"6238" -5 -12 7
"6239" -5 -11 7
"6240" -5 -11 8
"6241" -4 -11 8
"6242" -3 -11 8
"6243" -3 -11 7
"6244" -3 -11 8
"6245" -3 -11 7
"6246" -3 -10 7
"6247" -3 -9 7
"6248" -3 -9 6
"6249" -3 -9 5
"6250" -2 -9 5
"6251" -2 -10 5
"6252" -2 -10 4
"6253" -2 -9 4
"6254" -2 -9 5
"6255" -1 -9 5
"6256" -1 -8 5
"6257" -1 -8 6
"6258" 0 -8 6
"6259" -1 -8 6
"6260" -1 -7 6
"6261" 0 -7 6
"6262" 0 -7 5
"6263" 0 -6 5
"6264" 0 -7 5
"6265" 0 -7 6
"6266" 1 -7 6
"6267" 1 -7 5
"6268" 1 -8 5
"6269" 2 -8 5
"6270" 2 -8 4
"6271" 3 -8 4
"6272" 3 -8 5
"6273" 3 -8 4
"6274" 3 -7 4
"6275" 3 -6 4
"6276" 3 -5 4
"6277" 4 -5 4
"6278" 4 -5 5
"6279" 3 -5 5
"6280" 3 -6 5
"6281" 3 -6 6
"6282" 4 -6 6
"6283" 3 -6 6
"6284" 4 -6 6
"6285" 5 -6 6
"6286" 5 -6 7
"6287" 5 -6 6
"6288" 5 -6 5
"6289" 4 -6 5
"6290" 5 -6 5
"6291" 6 -6 5
"6292" 7 -6 5
"6293" 7 -7 5
"6294" 6 -7 5
"6295" 6 -7 4
"6296" 6 -8 4
"6297" 6 -8 5
"6298" 6 -7 5
"6299" 6 -8 5
"6300" 6 -9 5
"6301" 6 -8 5
"6302" 7 -8 5
"6303" 8 -8 5
"6304" 8 -9 5
"6305" 8 -8 5
"6306" 8 -9 5
"6307" 8 -9 4
"6308" 8 -8 4
"6309" 8 -8 3
"6310" 8 -8 4
"6311" 8 -7 4
"6312" 8 -8 4
"6313" 8 -8 5
"6314" 8 -8 6
"6315" 8 -9 6
"6316" 7 -9 6
"6317" 7 -10 6
"6318" 7 -10 7
"6319" 7 -10 6
"6320" 7 -10 7
"6321" 7 -10 8
"6322" 7 -10 9
"6323" 7 -11 9
"6324" 7 -10 9
"6325" 7 -10 8
"6326" 7 -9 8
"6327" 7 -10 8
"6328" 7 -10 9
"6329" 7 -9 9
"6330" 7 -9 10
"6331" 7 -10 10
"6332" 7 -9 10
"6333" 7 -10 10
"6334" 7 -10 11
"6335" 6 -10 11
"6336" 6 -11 11
"6337" 5 -11 11
"6338" 4 -11 11
"6339" 4 -12 11
"6340" 4 -12 10
"6341" 5 -12 10
"6342" 5 -11 10
"6343" 5 -10 10
"6344" 5 -9 10
"6345" 5 -8 10
"6346" 5 -7 10
"6347" 4 -7 10
"6348" 4 -7 11
"6349" 3 -7 11
"6350" 3 -6 11
"6351" 3 -5 11
"6352" 3 -6 11
"6353" 3 -7 11
"6354" 3 -7 10
"6355" 3 -7 9
"6356" 3 -8 9
"6357" 3 -8 10
"6358" 3 -7 10
"6359" 4 -7 10
"6360" 4 -8 10
"6361" 4 -8 9
"6362" 5 -8 9
"6363" 6 -8 9
"6364" 6 -8 10
"6365" 6 -9 10
"6366" 5 -9 10
"6367" 5 -9 9
"6368" 4 -9 9
"6369" 4 -8 9
"6370" 5 -8 9
"6371" 6 -8 9
"6372" 6 -7 9
"6373" 6 -6 9
"6374" 6 -6 8
"6375" 6 -6 9
"6376" 5 -6 9
"6377" 6 -6 9
"6378" 5 -6 9
"6379" 5 -6 8
"6380" 5 -6 9
"6381" 5 -6 10
"6382" 5 -7 10
"6383" 5 -7 11
"6384" 4 -7 11
"6385" 5 -7 11
"6386" 5 -7 12
"6387" 5 -7 13
"6388" 6 -7 13
"6389" 7 -7 13
"6390" 6 -7 13
"6391" 6 -7 14
"6392" 5 -7 14
"6393" 5 -8 14
"6394" 4 -8 14
"6395" 5 -8 14
"6396" 5 -8 15
"6397" 4 -8 15
"6398" 4 -7 15
"6399" 5 -7 15
"6400" 5 -6 15
"6401" 6 -6 15
"6402" 6 -5 15
"6403" 6 -5 14
"6404" 5 -5 14
"6405" 6 -5 14
"6406" 5 -5 14
"6407" 5 -4 14
"6408" 6 -4 14
"6409" 6 -4 13
"6410" 5 -4 13
"6411" 5 -4 12
"6412" 5 -5 12
"6413" 4 -5 12
"6414" 4 -4 12
"6415" 4 -5 12
"6416" 5 -5 12
"6417" 5 -6 12
"6418" 5 -6 11
"6419" 5 -7 11
"6420" 6 -7 11
"6421" 6 -8 11
"6422" 6 -7 11
"6423" 6 -8 11
"6424" 6 -9 11
"6425" 6 -9 12
"6426" 7 -9 12
"6427" 7 -8 12
"6428" 7 -9 12
"6429" 8 -9 12
"6430" 8 -8 12
"6431" 8 -8 13
"6432" 9 -8 13
"6433" 9 -8 12
"6434" 10 -8 12
"6435" 10 -9 12
"6436" 11 -9 12
"6437" 11 -10 12
"6438" 11 -10 11
"6439" 11 -11 11
"6440" 11 -10 11
"6441" 11 -10 12
"6442" 10 -10 12
"6443" 10 -10 13
"6444" 11 -10 13
"6445" 12 -10 13
"6446" 12 -10 14
"6447" 12 -9 14
"6448" 12 -9 13
"6449" 12 -9 14
"6450" 12 -9 15
"6451" 13 -9 15
"6452" 13 -8 15
"6453" 13 -7 15
"6454" 14 -7 15
"6455" 14 -7 16
"6456" 14 -7 17
"6457" 14 -7 16
"6458" 15 -7 16
"6459" 15 -7 15
"6460" 15 -6 15
"6461" 15 -7 15
"6462" 15 -7 16
"6463" 15 -7 17
"6464" 15 -6 17
"6465" 15 -6 18
"6466" 15 -5 18
"6467" 16 -5 18
"6468" 16 -6 18
"6469" 16 -6 19
"6470" 16 -6 18
"6471" 17 -6 18
"6472" 17 -6 19
"6473" 17 -7 19
"6474" 17 -7 18
"6475" 17 -7 17
"6476" 17 -6 17
"6477" 17 -5 17
"6478" 17 -6 17
"6479" 17 -7 17
"6480" 17 -8 17
"6481" 17 -9 17
"6482" 16 -9 17
"6483" 16 -9 18
"6484" 16 -10 18
"6485" 17 -10 18
"6486" 17 -9 18
"6487" 17 -9 19
"6488" 17 -9 20
"6489" 17 -9 21
"6490" 17 -9 20
"6491" 17 -9 19
"6492" 17 -9 20
"6493" 17 -9 21
"6494" 17 -8 21
"6495" 17 -7 21
"6496" 17 -7 20
"6497" 18 -7 20
"6498" 18 -7 21
"6499" 19 -7 21
"6500" 19 -6 21
"6501" 19 -5 21
"6502" 18 -5 21
"6503" 18 -5 20
"6504" 18 -5 19
"6505" 18 -4 19
"6506" 17 -4 19
"6507" 16 -4 19
"6508" 15 -4 19
"6509" 16 -4 19
"6510" 16 -4 18
"6511" 15 -4 18
"6512" 15 -5 18
"6513" 15 -4 18
"6514" 16 -4 18
"6515" 15 -4 18
"6516" 15 -4 17
"6517" 14 -4 17
"6518" 14 -4 18
"6519" 14 -5 18
"6520" 14 -6 18
"6521" 14 -7 18
"6522" 13 -7 18
"6523" 13 -6 18
"6524" 13 -7 18
"6525" 13 -7 17
"6526" 14 -7 17
"6527" 14 -7 18
"6528" 15 -7 18
"6529" 15 -7 19
"6530" 14 -7 19
"6531" 14 -8 19
"6532" 13 -8 19
"6533" 13 -9 19
"6534" 14 -9 19
"6535" 13 -9 19
"6536" 13 -8 19
"6537" 13 -9 19
"6538" 13 -9 18
"6539" 13 -8 18
"6540" 14 -8 18
"6541" 14 -8 19
"6542" 13 -8 19
"6543" 13 -8 20
"6544" 13 -7 20
"6545" 13 -7 21
"6546" 12 -7 21
"6547" 12 -6 21
"6548" 11 -6 21
"6549" 11 -6 22
"6550" 11 -6 21
"6551" 10 -6 21
"6552" 10 -7 21
"6553" 10 -7 20
"6554" 10 -8 20
"6555" 10 -9 20
"6556" 11 -9 20
"6557" 12 -9 20
"6558" 13 -9 20
"6559" 13 -9 19
"6560" 13 -10 19
"6561" 13 -10 18
"6562" 12 -10 18
"6563" 12 -10 19
"6564" 12 -10 20
"6565" 12 -9 20
"6566" 12 -10 20
"6567" 13 -10 20
"6568" 13 -9 20
"6569" 12 -9 20
"6570" 12 -9 19
"6571" 12 -9 20
"6572" 12 -9 21
"6573" 13 -9 21
"6574" 13 -9 22
"6575" 13 -8 22
"6576" 12 -8 22
"6577" 12 -8 23
"6578" 12 -9 23
"6579" 11 -9 23
"6580" 11 -9 22
"6581" 11 -9 21
"6582" 12 -9 21
"6583" 11 -9 21
"6584" 12 -9 21
"6585" 12 -9 22
"6586" 12 -9 23
"6587" 12 -8 23
"6588" 12 -8 22
"6589" 12 -7 22
"6590" 12 -7 21
"6591" 12 -7 20
"6592" 12 -6 20
"6593" 12 -6 21
"6594" 12 -6 20
"6595" 13 -6 20
"6596" 13 -5 20
"6597" 13 -5 21
"6598" 13 -4 21
"6599" 12 -4 21
"6600" 12 -4 22
"6601" 12 -4 23
"6602" 13 -4 23
"6603" 13 -4 24
"6604" 12 -4 24
"6605" 12 -4 25
"6606" 11 -4 25
"6607" 11 -4 26
"6608" 11 -5 26
"6609" 10 -5 26
"6610" 11 -5 26
"6611" 11 -5 25
"6612" 11 -4 25
"6613" 11 -5 25
"6614" 10 -5 25
"6615" 9 -5 25
"6616" 9 -5 26
"6617" 10 -5 26
"6618" 10 -4 26
"6619" 10 -4 25
"6620" 10 -3 25
"6621" 11 -3 25
"6622" 10 -3 25
"6623" 11 -3 25
"6624" 11 -2 25
"6625" 11 -2 26
"6626" 10 -2 26
"6627" 9 -2 26
"6628" 9 -2 25
"6629" 9 -3 25
"6630" 9 -3 26
"6631" 9 -3 27
"6632" 9 -2 27
"6633" 9 -3 27
"6634" 10 -3 27
"6635" 9 -3 27
"6636" 9 -3 28
"6637" 9 -2 28
"6638" 10 -2 28
"6639" 11 -2 28
"6640" 12 -2 28
"6641" 12 -2 27
"6642" 12 -1 27
"6643" 12 0 27
"6644" 12 -1 27
"6645" 12 0 27
"6646" 12 0 26
"6647" 12 1 26
"6648" 12 0 26
"6649" 12 -1 26
"6650" 12 -1 27
"6651" 11 -1 27
"6652" 11 -2 27
"6653" 11 -1 27
"6654" 10 -1 27
"6655" 10 -1 28
"6656" 9 -1 28
"6657" 9 -1 29
"6658" 9 -1 30
"6659" 9 -1 31
"6660" 9 -1 30
"6661" 9 -1 29
"6662" 9 -1 28
"6663" 9 -1 27
"6664" 10 -1 27
"6665" 10 -2 27
"6666" 10 -3 27
"6667" 10 -3 26
"6668" 10 -3 27
"6669" 11 -3 27
"6670" 11 -3 28
"6671" 11 -3 29
"6672" 12 -3 29
"6673" 13 -3 29
"6674" 13 -4 29
"6675" 12 -4 29
"6676" 12 -5 29
"6677" 12 -5 30
"6678" 13 -5 30
"6679" 14 -5 30
"6680" 14 -5 29
"6681" 14 -4 29
"6682" 14 -3 29
"6683" 14 -4 29
"6684" 14 -5 29
"6685" 14 -6 29
"6686" 13 -6 29
"6687" 13 -5 29
"6688" 13 -5 30
"6689" 13 -5 31
"6690" 13 -6 31
"6691" 12 -6 31
"6692" 12 -6 32
"6693" 12 -6 33
"6694" 12 -6 32
"6695" 12 -7 32
"6696" 12 -7 31
"6697" 12 -7 30
"6698" 12 -8 30
"6699" 11 -8 30
"6700" 11 -7 30
"6701" 11 -6 30
"6702" 11 -7 30
"6703" 11 -6 30
"6704" 11 -5 30
"6705" 10 -5 30
"6706" 10 -5 31
"6707" 10 -6 31
"6708" 10 -7 31
"6709" 10 -8 31
"6710" 11 -8 31
"6711" 11 -7 31
"6712" 12 -7 31
"6713" 12 -8 31
"6714" 12 -9 31
"6715" 12 -9 32
"6716" 11 -9 32
"6717" 11 -9 33
"6718" 10 -9 33
"6719" 10 -9 34
"6720" 10 -8 34
"6721" 10 -9 34
"6722" 9 -9 34
"6723" 9 -10 34
"6724" 8 -10 34
"6725" 7 -10 34
"6726" 7 -11 34
"6727" 7 -11 35
"6728" 7 -10 35
"6729" 7 -9 35
"6730" 8 -9 35
"6731" 8 -8 35
"6732" 8 -8 34
"6733" 8 -9 34
"6734" 8 -9 33
"6735" 8 -9 32
"6736" 8 -8 32
"6737" 8 -9 32
"6738" 8 -10 32
"6739" 8 -11 32
"6740" 8 -10 32
"6741" 8 -10 31
"6742" 8 -10 32
"6743" 8 -10 33
"6744" 8 -9 33
"6745" 8 -9 32
"6746" 8 -9 31
"6747" 9 -9 31
"6748" 10 -9 31
"6749" 11 -9 31
"6750" 11 -8 31
"6751" 11 -9 31
"6752" 12 -9 31
"6753" 12 -10 31
"6754" 13 -10 31
"6755" 13 -9 31
"6756" 13 -9 32
"6757" 13 -9 31
"6758" 14 -9 31
"6759" 14 -10 31
"6760" 15 -10 31
"6761" 15 -10 32
"6762" 15 -9 32
"6763" 15 -9 33
"6764" 15 -9 34
"6765" 15 -10 34
"6766" 14 -10 34
"6767" 14 -10 33
"6768" 14 -10 32
"6769" 14 -10 33
"6770" 14 -11 33
"6771" 14 -11 32
"6772" 14 -11 31
"6773" 14 -12 31
"6774" 14 -11 31
"6775" 15 -11 31
"6776" 15 -11 30
"6777" 16 -11 30
"6778" 16 -10 30
"6779" 16 -11 30
"6780" 16 -12 30
"6781" 16 -13 30
"6782" 16 -13 29
"6783" 16 -14 29
"6784" 16 -14 28
"6785" 16 -14 29
"6786" 15 -14 29
"6787" 14 -14 29
"6788" 13 -14 29
"6789" 13 -13 29
"6790" 13 -13 28
"6791" 13 -14 28
"6792" 13 -13 28
"6793" 13 -13 29
"6794" 12 -13 29
"6795" 11 -13 29
"6796" 10 -13 29
"6797" 9 -13 29
"6798" 9 -13 30
"6799" 9 -13 29
"6800" 9 -12 29
"6801" 9 -13 29
"6802" 9 -13 30
"6803" 9 -12 30
"6804" 9 -13 30
"6805" 8 -13 30
"6806" 8 -13 31
"6807" 8 -13 30
"6808" 8 -13 31
"6809" 7 -13 31
"6810" 7 -13 32
"6811" 8 -13 32
"6812" 8 -14 32
"6813" 8 -13 32
"6814" 9 -13 32
"6815" 8 -13 32
"6816" 7 -13 32
"6817" 7 -13 33
"6818" 8 -13 33
"6819" 8 -14 33
"6820" 8 -15 33
"6821" 8 -14 33
"6822" 8 -14 34
"6823" 8 -15 34
"6824" 7 -15 34
"6825" 7 -15 33
"6826" 7 -15 32
"6827" 7 -14 32
"6828" 7 -13 32
"6829" 8 -13 32
"6830" 8 -14 32
"6831" 8 -15 32
"6832" 7 -15 32
"6833" 8 -15 32
"6834" 8 -16 32
"6835" 9 -16 32
"6836" 9 -16 33
"6837" 9 -17 33
"6838" 9 -17 32
"6839" 9 -18 32
"6840" 10 -18 32
"6841" 10 -18 33
"6842" 10 -18 32
"6843" 10 -18 33
"6844" 10 -18 34
"6845" 10 -19 34
"6846" 10 -19 33
"6847" 10 -18 33
"6848" 11 -18 33
"6849" 11 -19 33
"6850" 11 -18 33
"6851" 11 -18 32
"6852" 11 -17 32
"6853" 11 -16 32
"6854" 11 -16 33
"6855" 10 -16 33
"6856" 9 -16 33
"6857" 9 -17 33
"6858" 9 -17 32
"6859" 9 -17 33
"6860" 9 -16 33
"6861" 9 -15 33
"6862" 9 -16 33
"6863" 8 -16 33
"6864" 8 -16 34
"6865" 8 -17 34
"6866" 8 -17 33
"6867" 8 -18 33
"6868" 8 -18 34
"6869" 8 -18 35
"6870" 8 -17 35
"6871" 7 -17 35
"6872" 7 -18 35
"6873" 6 -18 35
"6874" 6 -17 35
"6875" 6 -17 36
"6876" 7 -17 36
"6877" 6 -17 36
"6878" 7 -17 36
"6879" 8 -17 36
"6880" 9 -17 36
"6881" 9 -17 35
"6882" 10 -17 35
"6883" 11 -17 35
"6884" 12 -17 35
"6885" 12 -16 35
"6886" 12 -16 34
"6887" 11 -16 34
"6888" 10 -16 34
"6889" 11 -16 34
"6890" 11 -16 33
"6891" 11 -16 34
"6892" 11 -16 35
"6893" 10 -16 35
"6894" 9 -16 35
"6895" 9 -17 35
"6896" 8 -17 35
"6897" 8 -16 35
"6898" 9 -16 35
"6899" 10 -16 35
"6900" 9 -16 35
"6901" 10 -16 35
"6902" 10 -16 36
"6903" 9 -16 36
"6904" 9 -17 36
"6905" 10 -17 36
"6906" 10 -18 36
"6907" 10 -17 36
"6908" 11 -17 36
"6909" 11 -17 37
"6910" 10 -17 37
"6911" 10 -17 36
"6912" 11 -17 36
"6913" 10 -17 36
"6914" 11 -17 36
"6915" 11 -16 36
"6916" 11 -15 36
"6917" 12 -15 36
"6918" 11 -15 36
"6919" 11 -16 36
"6920" 11 -17 36
"6921" 11 -18 36
"6922" 11 -17 36
"6923" 11 -17 35
"6924" 11 -17 34
"6925" 11 -17 33
"6926" 11 -16 33
"6927" 11 -16 34
"6928" 11 -16 35
"6929" 10 -16 35
"6930" 10 -16 36
"6931" 9 -16 36
"6932" 8 -16 36
"6933" 8 -17 36
"6934" 8 -18 36
"6935" 9 -18 36
"6936" 8 -18 36
"6937" 8 -18 37
"6938" 8 -18 38
"6939" 9 -18 38
"6940" 9 -19 38
"6941" 8 -19 38
"6942" 9 -19 38
"6943" 8 -19 38
"6944" 8 -20 38
"6945" 7 -20 38
"6946" 7 -21 38
"6947" 7 -20 38
"6948" 7 -20 37
"6949" 8 -20 37
"6950" 7 -20 37
"6951" 7 -20 36
"6952" 6 -20 36
"6953" 7 -20 36
"6954" 7 -20 37
"6955" 7 -20 36
"6956" 8 -20 36
"6957" 8 -19 36
"6958" 9 -19 36
"6959" 9 -19 37
"6960" 9 -19 38
"6961" 9 -18 38
"6962" 10 -18 38
"6963" 11 -18 38
"6964" 11 -17 38
"6965" 12 -17 38
"6966" 12 -16 38
"6967" 13 -16 38
"6968" 14 -16 38
"6969" 13 -16 38
"6970" 14 -16 38
"6971" 14 -16 39
"6972" 14 -16 38
"6973" 13 -16 38
"6974" 13 -17 38
"6975" 13 -16 38
"6976" 13 -15 38
"6977" 12 -15 38
"6978" 11 -15 38
"6979" 11 -15 37
"6980" 12 -15 37
"6981" 11 -15 37
"6982" 11 -16 37
"6983" 11 -16 38
"6984" 11 -17 38
"6985" 12 -17 38
"6986" 13 -17 38
"6987" 13 -18 38
"6988" 14 -18 38
"6989" 15 -18 38
"6990" 15 -17 38
"6991" 15 -16 38
"6992" 15 -15 38
"6993" 14 -15 38
"6994" 14 -15 37
"6995" 15 -15 37
"6996" 14 -15 37
"6997" 14 -14 37
"6998" 13 -14 37
"6999" 13 -13 37
"7000" 13 -13 38
"7001" 13 -14 38
"7002" 12 -14 38
"7003" 11 -14 38
"7004" 11 -14 39
"7005" 10 -14 39
"7006" 10 -13 39
"7007" 11 -13 39
"7008" 11 -13 38
"7009" 12 -13 38
"7010" 11 -13 38
"7011" 11 -13 39
"7012" 12 -13 39
"7013" 11 -13 39
"7014" 11 -12 39
"7015" 11 -11 39
"7016" 11 -11 40
"7017" 11 -12 40
"7018" 11 -13 40
"7019" 11 -13 41
"7020" 11 -13 42
"7021" 11 -13 41
"7022" 11 -13 40
"7023" 12 -13 40
"7024" 12 -13 41
"7025" 12 -13 42
"7026" 12 -13 41
"7027" 12 -12 41
"7028" 12 -12 40
"7029" 12 -12 41
"7030" 12 -13 41
"7031" 12 -13 40
"7032" 11 -13 40
"7033" 12 -13 40
"7034" 12 -12 40
"7035" 13 -12 40
"7036" 13 -11 40
"7037" 14 -11 40
"7038" 14 -11 39
"7039" 13 -11 39
"7040" 13 -12 39
"7041" 13 -13 39
"7042" 13 -12 39
"7043" 13 -11 39
"7044" 12 -11 39
"7045" 12 -10 39
"7046" 11 -10 39
"7047" 10 -10 39
"7048" 10 -10 40
"7049" 10 -11 40
"7050" 10 -11 41
"7051" 10 -11 40
"7052" 10 -11 39
"7053" 11 -11 39
"7054" 10 -11 39
"7055" 10 -12 39
"7056" 11 -12 39
"7057" 11 -12 40
"7058" 11 -12 39
"7059" 11 -12 40
"7060" 11 -12 41
"7061" 11 -11 41
"7062" 11 -11 40
"7063" 11 -11 39
"7064" 10 -11 39
"7065" 11 -11 39
"7066" 11 -11 38
"7067" 11 -12 38
"7068" 12 -12 38
"7069" 12 -12 37
"7070" 12 -13 37
"7071" 13 -13 37
"7072" 13 -12 37
"7073" 14 -12 37
"7074" 13 -12 37
"7075" 12 -12 37
"7076" 12 -11 37
"7077" 12 -12 37
"7078" 12 -12 38
"7079" 13 -12 38
"7080" 12 -12 38
"7081" 12 -12 37
"7082" 12 -13 37
"7083" 12 -13 36
"7084" 12 -12 36
"7085" 12 -12 35
"7086" 12 -12 36
"7087" 12 -12 37
"7088" 13 -12 37
"7089" 13 -12 36
"7090" 13 -13 36
"7091" 14 -13 36
"7092" 14 -14 36
"7093" 15 -14 36
"7094" 15 -14 35
"7095" 14 -14 35
"7096" 15 -14 35
"7097" 14 -14 35
"7098" 13 -14 35
"7099" 13 -15 35
"7100" 14 -15 35
"7101" 14 -14 35
"7102" 14 -13 35
"7103" 14 -13 36
"7104" 14 -12 36
"7105" 15 -12 36
"7106" 15 -13 36
"7107" 14 -13 36
"7108" 14 -13 35
"7109" 13 -13 35
"7110" 13 -13 36
"7111" 13 -13 35
"7112" 13 -14 35
"7113" 12 -14 35
"7114" 12 -13 35
"7115" 13 -13 35
"7116" 13 -13 36
"7117" 13 -13 37
"7118" 12 -13 37
"7119" 11 -13 37
"7120" 11 -13 38
"7121" 11 -13 39
"7122" 11 -12 39
"7123" 11 -12 40
"7124" 10 -12 40
"7125" 10 -11 40
"7126" 9 -11 40
"7127" 8 -11 40
"7128" 8 -11 39
"7129" 7 -11 39
"7130" 7 -12 39
"7131" 7 -11 39
"7132" 7 -12 39
"7133" 7 -12 38
"7134" 6 -12 38
"7135" 6 -12 37
"7136" 6 -12 36
"7137" 7 -12 36
"7138" 6 -12 36
"7139" 6 -13 36
"7140" 7 -13 36
"7141" 7 -13 37
"7142" 7 -12 37
"7143" 7 -11 37
"7144" 7 -11 38
"7145" 7 -11 39
"7146" 6 -11 39
"7147" 6 -12 39
"7148" 6 -11 39
"7149" 7 -11 39
"7150" 7 -11 38
"7151" 7 -11 39
"7152" 6 -11 39
"7153" 7 -11 39
"7154" 8 -11 39
"7155" 9 -11 39
"7156" 10 -11 39
"7157" 10 -10 39
"7158" 10 -11 39
"7159" 9 -11 39
"7160" 9 -10 39
"7161" 9 -9 39
"7162" 10 -9 39
"7163" 9 -9 39
"7164" 9 -8 39
"7165" 9 -8 38
"7166" 9 -7 38
"7167" 8 -7 38
"7168" 8 -8 38
"7169" 8 -8 37
"7170" 9 -8 37
"7171" 9 -7 37
"7172" 9 -6 37
"7173" 9 -7 37
"7174" 10 -7 37
"7175" 11 -7 37
"7176" 10 -7 37
"7177" 10 -7 38
"7178" 10 -7 39
"7179" 9 -7 39
"7180" 10 -7 39
"7181" 10 -6 39
"7182" 10 -7 39
"7183" 10 -7 38
"7184" 10 -7 39
"7185" 9 -7 39
"7186" 8 -7 39
"7187" 8 -6 39
"7188" 8 -5 39
"7189" 8 -6 39
"7190" 7 -6 39
"7191" 7 -7 39
"7192" 7 -7 38
"7193" 6 -7 38
"7194" 6 -6 38
"7195" 6 -6 37
"7196" 6 -5 37
"7197" 6 -4 37
"7198" 6 -3 37
"7199" 6 -3 36
"7200" 6 -3 35
"7201" 6 -2 35
"7202" 6 -2 36
"7203" 5 -2 36
"7204" 5 -1 36
"7205" 5 0 36
"7206" 5 0 37
"7207" 6 0 37
"7208" 7 0 37
"7209" 7 1 37
"7210" 6 1 37
"7211" 6 2 37
"7212" 5 2 37
"7213" 5 2 38
"7214" 4 2 38
"7215" 4 2 39
"7216" 5 2 39
"7217" 5 1 39
"7218" 5 1 40
"7219" 5 1 39
"7220" 5 1 40
"7221" 6 1 40
"7222" 5 1 40
"7223" 4 1 40
"7224" 4 2 40
"7225" 5 2 40
"7226" 5 2 39
"7227" 6 2 39
"7228" 7 2 39
"7229" 7 1 39
"7230" 7 1 40
"7231" 7 2 40
"7232" 7 2 41
"7233" 6 2 41
"7234" 5 2 41
"7235" 5 1 41
"7236" 5 2 41
"7237" 4 2 41
"7238" 5 2 41
"7239" 4 2 41
"7240" 4 3 41
"7241" 3 3 41
"7242" 3 4 41
"7243" 3 4 40
"7244" 2 4 40
"7245" 2 5 40
"7246" 3 5 40
"7247" 3 5 41
"7248" 3 5 40
"7249" 3 5 41
"7250" 3 5 42
"7251" 3 5 43
"7252" 3 5 44
"7253" 3 5 45
"7254" 3 6 45
"7255" 3 7 45
"7256" 2 7 45
"7257" 3 7 45
"7258" 3 8 45
"7259" 2 8 45
"7260" 1 8 45
"7261" 1 9 45
"7262" 0 9 45
"7263" 0 9 46
"7264" 0 10 46
"7265" 1 10 46
"7266" 1 11 46
"7267" 1 10 46
"7268" 1 11 46
"7269" 1 11 47
"7270" 1 12 47
"7271" 0 12 47
"7272" 1 12 47
"7273" 1 12 46
"7274" 1 12 47
"7275" 1 13 47
"7276" 1 13 46
"7277" 1 13 47
"7278" 0 13 47
"7279" 1 13 47
"7280" 2 13 47
"7281" 2 12 47
"7282" 2 12 46
"7283" 3 12 46
"7284" 4 12 46
"7285" 4 11 46
"7286" 4 11 45
"7287" 4 10 45
"7288" 5 10 45
"7289" 5 10 44
"7290" 6 10 44
"7291" 7 10 44
"7292" 7 10 43
"7293" 8 10 43
"7294" 8 10 42
"7295" 8 11 42
"7296" 9 11 42
"7297" 9 11 43
"7298" 10 11 43
"7299" 11 11 43
"7300" 12 11 43
"7301" 13 11 43
"7302" 13 12 43
